,image_name,Good,Usable,Reject
30,10080_left.jpeg,0.9926098191467922,0.007326309968457067,6.387088475066594e-05
31,10080_right.jpeg,0.9939052583679794,0.006016658096385098,7.808353563560239e-05
32,10084_left.jpeg,0.34356997978626586,0.6436210727625958,0.012808947451138315
33,10084_right.jpeg,0.5518682611597054,0.44267689417397704,0.005454844666317418
34,10089_left.jpeg,0.9913069197507268,0.008462656100989247,0.00023042414828389332
35,1009_left.jpeg,0.00014179755079737094,0.43251982986280396,0.5673383725863985
36,10093_right.jpeg,0.0026409742167920604,0.6199353642034987,0.3774236615797092
37,10098_left.jpeg,0.0004145605889150742,0.3012171252283805,0.6983683141827045
38,101_left.jpeg,0.9843802093829634,0.013194858061960928,0.0024249325550755236
39,101_right.jpeg,0.9797950891065224,0.016183633344529724,0.004021277548947921
40,10102_left.jpeg,0.01812565969739299,0.8734845119596999,0.10838982834290695
41,10105_left.jpeg,7.649771555419956e-07,9.155918117533678e-07,0.9999983194310326
42,10106_left.jpeg,0.9409320513281203,0.05707455076289066,0.0019933979089891357
43,10108_left.jpeg,0.015270343459034249,0.3875036809343485,0.5972259756066173
44,10110_right.jpeg,0.00011169872012282637,0.013557903807897675,0.9863303974719795
45,10114_right.jpeg,0.9028114484391948,0.09289294744146138,0.004295604119344133
46,10119_right.jpeg,0.9907817752062661,0.009056726977564487,0.0001614978161693207
47,10123_left.jpeg,0.9918453881923964,0.0045485266368587495,0.0036060851707448906
48,10123_right.jpeg,0.9995489232835411,0.0003258269779548083,0.00012524973850396658
49,10128_left.jpeg,0.0003065132030916524,0.009256248946795399,0.9904372378501131
50,1013_left.jpeg,0.0008375437222093311,0.04566597665621947,0.9534964796215711
51,10132_left.jpeg,0.9423629104776674,0.05438418709128781,0.003252902431044983
52,10132_right.jpeg,0.9158852040553028,0.08107645347564708,0.0030383424690502603
53,10133_left.jpeg,0.9607974833876571,0.03889400726932349,0.0003085093430193702
54,1014_left.jpeg,0.9993144219323162,0.0006201411724914589,6.543689519227468e-05
55,1014_right.jpeg,0.9987829940954082,0.0010050838166622326,0.00021192208792958874
56,10140_right.jpeg,0.9811650411704247,0.018529879447050528,0.0003050793825247935
57,10142_right.jpeg,0.0008252793387932935,0.45625069641846244,0.5429240242427446
58,10145_left.jpeg,0.9901721393011542,0.009485672749565343,0.0003421879492806503
59,10151_left.jpeg,0.9826379540722611,0.01451796119073457,0.002844084737004376
60,10151_right.jpeg,0.965360588992735,0.033470374652076314,0.0011690363551885307
61,10152_left.jpeg,0.9897276504496137,0.010164692660515388,0.00010765688987089919
62,10152_right.jpeg,0.9967179905947077,0.003161512726987413,0.00012049667830477469
63,1016_left.jpeg,0.98913477527362,0.01061255327707957,0.0002526714493005138
64,1016_right.jpeg,0.9924874229307157,0.007348937090055468,0.000163639979228852
65,10164_left.jpeg,0.9973299798685008,0.0025686692213790553,0.00010135091012027531
66,10164_right.jpeg,0.9921459447771982,0.0072226361175672105,0.0006314191052346977
67,10172_right.jpeg,0.7407831715434001,0.2590279719352023,0.0001888565213974048
68,10174_left.jpeg,0.9968923799817629,0.0027223170512588467,0.00038530296697806415
69,10174_right.jpeg,0.9948009855364985,0.004620584037390375,0.000578430426111212
70,10176_left.jpeg,7.132793960985844e-05,0.676542903639064,0.3233857684213258
71,10179_right.jpeg,0.004179627852004983,0.5938579052227827,0.40196246692521237
72,1018_right.jpeg,0.009710348656162764,0.9480801331190869,0.0422095182247504
73,10188_left.jpeg,0.9969340216898227,0.002290042475004503,0.0007759358351729487
74,10188_right.jpeg,0.9966657596196197,0.002385304215993308,0.0009489361643870364
75,1019_left.jpeg,0.9709384260086501,0.028046662722210007,0.0010149112691399235
76,10192_right.jpeg,0.012048347655059723,0.32417644486523456,0.6637752074797056
77,10196_left.jpeg,0.0012211165099325755,0.9598608923887667,0.03891799110130067
78,10197_right.jpeg,0.1465826024778481,0.8304284484798736,0.0229889490422781
79,10198_left.jpeg,0.99861343754131,0.0012464729190447043,0.00014008953964528934
80,10198_right.jpeg,0.9994868500119102,0.0005064441167505167,6.7058713391010095e-06
81,10200_left.jpeg,0.9926845889957547,0.007300803259523451,1.4607744721818712e-05
82,10200_right.jpeg,0.9614697231208236,0.03835797791375241,0.00017229896542399683
83,10204_left.jpeg,0.9626030587184896,0.036781275732101514,0.0006156655494088426
84,10205_right.jpeg,0.0029509995013762905,0.9471604181049531,0.04988858239367062
85,10211_left.jpeg,0.9980422646722015,0.0019344903325356996,2.3244995262647476e-05
86,10211_right.jpeg,0.9997544974079202,0.00024057323770900385,4.929354370753132e-06
87,10215_left.jpeg,0.6329284951969636,0.022458154488974032,0.34461335031406215
88,10215_right.jpeg,0.9994027971020204,0.00026815864913236055,0.0003290442488473052
89,10216_left.jpeg,0.9846951786560665,0.014956691819110239,0.0003481295248232163
90,10216_right.jpeg,0.9951433718045191,0.004777882526384355,7.874566909645266e-05
91,10225_left.jpeg,0.9964959081342895,0.003296709034960764,0.0002073828307496727
92,10225_right.jpeg,0.9965332956355011,0.0033038676971073296,0.00016283666739147092
93,10235_left.jpeg,0.0003949879927119212,0.8566208827955001,0.14298412921178782
94,10253_left.jpeg,0.9888837216829106,0.004131108049232411,0.006985170267856926
95,10253_right.jpeg,0.9032325866092454,0.011149130540596701,0.08561828285015789
96,10261_left.jpeg,0.9742243516405401,0.022023925537635367,0.0037517228218245427
97,10261_right.jpeg,0.9682258949542606,0.02873735892489185,0.0030367461208475675
98,10267_left.jpeg,0.9965678732831433,0.0032847994644912555,0.00014732725236535
99,10267_right.jpeg,0.9975231820498551,0.0021678600820090196,0.00030895786813591553
100,10274_left.jpeg,0.9972835737863324,0.0025442126208399508,0.00017221359282765784
101,10274_right.jpeg,0.9977273884863217,0.002167059756283151,0.00010555175739482473
102,10277_left.jpeg,0.9935959095997524,0.0060900359065052465,0.0003140544937423492
103,10277_right.jpeg,0.9981147573457441,0.0018093215355363059,7.592111871954256e-05
104,10281_left.jpeg,0.9940751688624124,0.005561770915348747,0.00036306022223893045
105,10281_right.jpeg,0.9962169009509135,0.0037163780148102917,6.672103427621965e-05
106,10289_right.jpeg,0.04069157849906889,0.14592540942107696,0.8133830120798542
107,10291_left.jpeg,0.029407592588125763,0.867940758502009,0.10265164890986518
108,10299_right.jpeg,0.00033081453812638603,0.979238345553864,0.020430839908009726
109,103_left.jpeg,0.9990656434813762,0.0006899657010443655,0.00024439081757951677
110,103_right.jpeg,0.999929142507145,6.106300981429797e-05,9.79448304063638e-06
111,10300_left.jpeg,0.9950544968248806,0.004805915273379749,0.0001395879017396787
112,10300_right.jpeg,7.913491197708907e-05,0.012806166123858612,0.9871146989641644
113,10301_left.jpeg,7.904649210951453e-06,0.0028867453487999213,0.9971053500019891
114,10301_right.jpeg,0.988505529656518,0.010192920976581116,0.0013015493669009848
115,10308_left.jpeg,0.9902678128455283,0.009690068336969546,4.211881750217293e-05
116,10315_left.jpeg,0.9901819598604685,0.009573770672686801,0.00024426946684458976
117,10315_right.jpeg,0.9938896075006226,0.005990973204439187,0.00011941929493823048
118,10324_left.jpeg,0.4890063851563994,0.48238266942719743,0.028610945416403005
119,10329_left.jpeg,0.997724569460646,0.0022618528027861613,1.3577736567774256e-05
120,10329_right.jpeg,0.9960053766460644,0.003771487461725184,0.00022313589221025393
121,1033_left.jpeg,0.9953069222709019,0.004320764626696919,0.00037231310240114294
122,10330_left.jpeg,0.9959457679978388,0.0036644650095140965,0.0003897669926468883
123,10330_right.jpeg,0.9980461922694885,0.001843279719454155,0.0001105280110571392
124,10344_left.jpeg,0.038063464161500055,0.9335372955303866,0.028399240308113055
125,10347_left.jpeg,0.8814713090237728,0.11663272777443458,0.0018959632017925498
126,10347_right.jpeg,0.1993524581053691,0.7916562212961396,0.008991320598491226
127,10348_left.jpeg,0.07602742222079069,0.14972610259601637,0.7742464751831926
128,10348_right.jpeg,0.9623328656836023,0.03039687396810743,0.0072702603482904865
129,10349_left.jpeg,0.9964642586719744,0.00339277654178767,0.00014296478623784098
130,10349_right.jpeg,0.9963452921732294,0.0035618617391475504,9.284608762280902e-05
131,10351_right.jpeg,0.9522867568978403,0.04685298129238999,0.0008602618097698923
132,10358_left.jpeg,0.9985008253099578,0.0014182529691302405,8.092172091195803e-05
133,10358_right.jpeg,0.9949186687023392,0.004989888088829354,9.144320883143156e-05
134,10364_left.jpeg,7.06544076723553e-05,0.007017378156075704,0.9929119674362518
135,10364_right.jpeg,0.00011253411737546443,0.010992512154344729,0.98889495372828
136,10365_left.jpeg,0.005958375369768097,0.07444630612760637,0.9195953185026255
137,10371_left.jpeg,0.9687448861850981,0.029575869713143067,0.0016792441017588846
138,10373_right.jpeg,0.00010369665176219431,0.01055677655175343,0.9893395267964844
139,1038_left.jpeg,0.0012170041768456781,0.4944707145548536,0.5043122812683009
140,10380_left.jpeg,0.46016276221813196,0.536955780227173,0.002881457554694933
141,10381_right.jpeg,0.0002636525538909334,0.32745659631068036,0.6722797511354285
142,10382_left.jpeg,0.9640026678834378,0.034959572844262474,0.0010377592722996688
143,10382_right.jpeg,0.9765252947624572,0.023088516270730983,0.0003861889668119353
144,10383_left.jpeg,0.9926412186901552,0.006359561252386262,0.0009992200574583962
145,1039_right.jpeg,0.9274261132108901,0.07033437595032431,0.002239510838785914
146,10393_left.jpeg,3.853678274988812e-05,0.0035100065355047213,0.9964514566817455
147,10399_right.jpeg,0.9942617660129676,0.005655374174909082,8.285981212347887e-05
148,10402_right.jpeg,0.9754411975472952,0.024277798695156352,0.00028100375754854803
149,10410_left.jpeg,0.9765494596734023,0.018416174551480605,0.005034365775117105
150,10410_right.jpeg,0.9604423079229365,0.034025699070465,0.005531993006598455
151,10411_left.jpeg,0.9981162689724051,0.0018766157229993033,7.1153045952656136e-06
152,10411_right.jpeg,0.9993612177449295,0.0006331830209860611,5.599234084393643e-06
153,10412_left.jpeg,0.0024811572357945925,0.966223039708644,0.031295803055561504
154,10414_left.jpeg,0.9520966653668018,0.046857343701717125,0.0010459909314812484
155,10417_left.jpeg,0.9993223533673824,0.0005488225612881261,0.0001288240713295342
156,10420_right.jpeg,0.04167330832828529,0.9028499947324904,0.055476696939224024
157,10424_left.jpeg,0.9990599849615984,0.0007391715332497354,0.0002008435051517679
158,10425_left.jpeg,0.9805585248280347,0.019139584179254942,0.0003018909927103198
159,10425_right.jpeg,0.9731560872204957,0.02654026653302927,0.00030364624647502824
160,10430_left.jpeg,3.912164497740211e-07,4.6990434677225665e-07,0.9999991388792033
161,10433_left.jpeg,0.9994781139552079,0.00047639224305308505,4.549380173880076e-05
162,10433_right.jpeg,0.9940874398079025,0.005850320053506485,6.224013859116266e-05
163,10435_left.jpeg,0.09960042656861315,0.8748531542238975,0.025546419207489193
164,10442_left.jpeg,0.9985891894037906,0.0013947650648091032,1.604553140031438e-05
165,10442_right.jpeg,0.9982884030391469,0.0016793141508360118,3.2282810017033964e-05
166,10450_right.jpeg,0.0006247080848654204,0.26457997741869677,0.7347953144964379
167,10453_left.jpeg,0.0003452464643324715,0.3635839669843575,0.6360707865513101
168,10455_right.jpeg,4.344103140646358e-05,0.05142852764407659,0.948528031324517
169,10459_left.jpeg,0.010464413823535332,0.9468838152251013,0.04265177095136318
170,10459_right.jpeg,0.7981253173265412,0.1930536198067334,0.008821062866725368
171,10460_left.jpeg,0.9825635062098278,0.01720694854363762,0.0002295452465343789
172,10460_right.jpeg,0.965572485646179,0.033752900990374334,0.0006746133634467058
173,10463_left.jpeg,0.9933181430866963,0.006468359290720655,0.00021349762258292786
174,10463_right.jpeg,0.8853001949217961,0.08650307079548189,0.028196734282721885
175,10466_right.jpeg,0.9991262835560463,0.0008535672320223128,2.0149211931585054e-05
176,10471_right.jpeg,0.9917565337289028,0.0035764191883113365,0.004667047082785866
177,10473_right.jpeg,4.0398339855187106e-05,0.008101337363499675,0.9918582642966451
178,10474_left.jpeg,0.0822115161189099,0.8912480326762413,0.02654045120484878
179,10474_right.jpeg,0.0857442541613689,0.8944824156980289,0.019773330140602178
180,10476_left.jpeg,0.9279210040873251,0.06882521400372885,0.0032537819089461383
181,10476_right.jpeg,0.9536828275675604,0.03874636434340633,0.007570808089033409
182,10478_left.jpeg,0.000799392140708061,0.5449108436636707,0.45428976419562117
183,1048_left.jpeg,6.634420665566231e-05,0.11125238956757795,0.8886812662257665
184,10486_left.jpeg,0.000645908725453591,0.039540437695057835,0.9598136535794887
185,10486_right.jpeg,1.3401242067524206e-05,0.004927683022215767,0.9950589157357166
186,10490_left.jpeg,0.997039076328897,0.0025654601320611696,0.0003954635390418558
187,10490_right.jpeg,0.9989336632751304,0.001015660186715435,5.067653815411633e-05
188,10493_left.jpeg,0.9694257703971789,0.030524713820688467,4.95157821325147e-05
189,10493_right.jpeg,0.9997230893553536,0.000275756311681047,1.1543329653170732e-06
190,10494_right.jpeg,0.0015692798964185527,0.15413150019284427,0.8442992199107372
191,10496_right.jpeg,0.9853286867113455,0.0144521645585095,0.00021914873014496487
192,10498_left.jpeg,0.001348319451615787,0.49898155519404913,0.49967012535433497
193,10499_left.jpeg,0.9916102479225872,0.007958850122287848,0.0004309019551248019
194,10499_right.jpeg,0.9955563232878867,0.004205853539457398,0.00023782317265613062
195,105_right.jpeg,0.05970935417247088,0.9173871875070292,0.022903458320499878
196,10505_left.jpeg,0.9356447110062104,0.06178125804202742,0.0025740309517622052
197,10506_left.jpeg,0.9994822816595816,0.0005080998475770069,9.618492841352872e-06
198,10506_right.jpeg,0.9989234822623353,0.0009782860144782874,9.823172318633698e-05
199,10508_right.jpeg,0.9952736789415316,0.003093471351840471,0.0016328497066276282
200,10509_left.jpeg,0.9886399416912232,0.009679804068904186,0.0016802542398727759
201,10509_right.jpeg,0.9842570503771741,0.014539069663931854,0.0012038799588937937
202,10514_left.jpeg,0.9983863717784651,0.0015835045665018252,3.0123655033051305e-05
203,10514_right.jpeg,0.994284818629518,0.0056219678396263306,9.321353085566803e-05
204,10517_left.jpeg,0.9983367448942151,0.0016141831928886403,4.907191289628291e-05
205,10517_right.jpeg,0.9938517926833496,0.00023482675539279044,0.005913380561257544
206,10522_left.jpeg,0.9736697106048524,0.02573979979113927,0.000590489604008179
207,10524_right.jpeg,1.3117116037435406e-05,0.08091477370825273,0.9190721091757099
208,10525_left.jpeg,0.9835600736440716,0.015374362841835021,0.0010655635140933122
209,10525_right.jpeg,0.9805959069671558,0.01825463693290062,0.001149456099943645
210,10527_left.jpeg,0.9960652486683762,0.0038623968675858327,7.235446403814744e-05
211,10527_right.jpeg,0.9911880910608113,0.008795145110667354,1.6763828521346933e-05
212,10528_left.jpeg,0.963772808554869,0.03590378985710137,0.000323401588029477
213,10528_right.jpeg,0.8694473626396924,0.12744146291201286,0.0031111744482945408
214,1053_right.jpeg,0.012081670790308752,0.9741219552523664,0.013796373957324911
215,10530_left.jpeg,0.00010692663572716481,0.003818429111157975,0.9960746442531148
216,10531_left.jpeg,0.013549344961762662,0.28867135035744707,0.6977793046807904
217,10533_left.jpeg,0.8579249054923623,0.14068065378073877,0.001394440726898834
218,10535_left.jpeg,0.0068515669361748285,0.1607415995746152,0.8324068334892099
219,10539_left.jpeg,6.019749508624693e-06,0.0586313287931286,0.9413626514573629
220,1054_left.jpeg,0.00030223150400355344,0.011252062463053403,0.9884457060329431
221,1054_right.jpeg,0.0005606946288639672,0.4208277062431447,0.5786115991279911
222,10543_left.jpeg,0.9888288456411892,0.010944146245137091,0.00022700811367367456
223,10544_left.jpeg,0.9600028233648099,0.036822123834033056,0.00317505280115709
224,10547_left.jpeg,0.00022850199754932292,0.9834659604941968,0.01630553750825398
225,10554_right.jpeg,0.9741362031604132,0.02507558258315785,0.0007882142564289984
226,10556_left.jpeg,0.9863899208847169,0.012828476154432812,0.0007816029608503782
227,10556_right.jpeg,0.9685316023739493,0.030899001818677205,0.0005693958073733665
228,10557_left.jpeg,0.9640524828275087,0.03158039487264726,0.00436712229984408
229,10557_right.jpeg,0.9574847160027703,0.034592795163687934,0.007922488833541888
230,10564_left.jpeg,0.9444398107515537,0.05537409381010353,0.00018609543834284325
231,10571_left.jpeg,0.9610064009898172,0.03791352858639388,0.0010800704237889493
232,10571_right.jpeg,0.9979693200051702,0.0020109626190588635,1.971737577077037e-05
233,10574_left.jpeg,0.9110170320005638,0.08605742611784646,0.0029255418815896145
234,10578_left.jpeg,0.9961464703371876,0.003772726020746465,8.080364206566953e-05
235,10578_right.jpeg,0.9799571504246738,0.01589942913914875,0.004143420436177702
236,10581_right.jpeg,4.860050802822998e-05,0.0074967348590342115,0.9924546646329375
237,10584_left.jpeg,0.5754909530884561,0.2705336360654001,0.15397541084614352
238,10588_left.jpeg,0.97593211734377,0.02344991440136875,0.0006179682548614077
239,10590_left.jpeg,0.9914483598135816,0.008498082706931842,5.3557479486660983e-05
240,10590_right.jpeg,0.9645746654481431,0.03464070031354269,0.000784634238313972
241,10593_left.jpeg,0.9849432982657186,0.014101412167842569,0.0009552895664387672
242,10593_right.jpeg,0.9688712508928128,0.030648420836931402,0.00048032827025565024
243,10597_right.jpeg,5.010706644945619e-05,0.0056139842166807764,0.9943359087168698
244,10599_left.jpeg,0.9864789638904171,0.013069044344372014,0.0004519917652109199
245,10599_right.jpeg,0.9804444748959492,0.019418045642882048,0.00013747946116882885
246,106_left.jpeg,0.10338909480049069,0.8933303005104107,0.0032806046890983516
247,1060_left.jpeg,0.9945177152262005,0.005439775458808491,4.250931499110595e-05
248,1060_right.jpeg,0.975789586214511,0.02419123249373455,1.9181291754607274e-05
249,10601_right.jpeg,0.9886816807085029,0.011149601356245792,0.00016871793525122602
250,10604_left.jpeg,0.9970022714699903,0.0029833643152332757,1.4364214776386502e-05
251,10604_right.jpeg,0.9961384332834586,0.003820003992173757,4.156272436753564e-05
252,10609_left.jpeg,0.3786347846345827,0.5944373082559045,0.026927907109512747
253,10613_left.jpeg,0.9985393957525046,0.0013657850427310173,9.481920476441571e-05
254,10613_right.jpeg,0.9980981673323739,0.001852599675967915,4.923299165834495e-05
255,10615_left.jpeg,0.03693779518905289,0.9607740870052073,0.00228811780574013
256,10615_right.jpeg,0.0034311540283914472,0.9726976406461769,0.023871205325431643
257,10618_left.jpeg,0.9923995441888254,0.0071044735913966366,0.0004959822197778899
258,10618_right.jpeg,0.9960498155222096,0.003705638575798108,0.00024454590199228206
259,10628_left.jpeg,0.9801719731070215,0.01860531569796176,0.001222711195016654
260,10628_right.jpeg,0.9939780659209729,0.0047413412386164,0.0012805928404107316
261,10630_left.jpeg,2.613817799885102e-06,3.1427243043885718e-06,0.9999942434578957
262,10632_left.jpeg,0.9770495119752736,0.022575672532656483,0.00037481549207006056
263,10632_right.jpeg,0.9946564790402292,0.0051353960746674965,0.0002081248851032341
264,10633_right.jpeg,0.9982652780526089,0.001649974782538427,8.47471648525795e-05
265,10635_left.jpeg,0.9934024121652795,0.006513275208875067,8.431262584538809e-05
266,10635_right.jpeg,0.994184194807356,0.00571927912534069,9.652606730336486e-05
267,10638_left.jpeg,0.00024279972004886735,0.02312689085209002,0.976630309427861
268,1064_right.jpeg,0.9841640174643783,0.011210527556050192,0.004625454979571473
269,10641_right.jpeg,0.9878718707016305,0.01119987636446152,0.0009282529339078769
270,10654_left.jpeg,8.375645819311602e-05,0.003936229526672162,0.9959800140151347
271,10656_left.jpeg,0.4663588232283668,0.5300517525025767,0.003589424269056147
272,1066_right.jpeg,0.9930001768301224,0.006986802504250596,1.302066562690165e-05
273,10667_right.jpeg,0.9982245897456674,0.0017710260798634253,4.384174469133905e-06
274,10670_left.jpeg,0.9989935188085617,0.0009330744313504364,7.340676008786669e-05
275,10670_right.jpeg,0.9563591815473191,0.03979779578676925,0.003843022665911741
276,10676_right.jpeg,0.0011916097039684336,0.027788968627181655,0.9710194216688495
277,10678_right.jpeg,0.9546894930062735,0.04393384614631004,0.001376660847416509
278,1068_right.jpeg,0.023342959915086208,0.9570626468070407,0.019594393277873268
279,10682_left.jpeg,0.9961688268144794,0.003794470358812866,3.6702826707649266e-05
280,10682_right.jpeg,0.9984967973595199,0.0014788870349400636,2.431560554013301e-05
281,10683_left.jpeg,0.9901729177357449,0.009671129785458836,0.00015595247879632366
282,1069_left.jpeg,0.9968120270569302,0.003078390770910548,0.00010958217215932644
283,10690_right.jpeg,0.0009428271417078213,0.7796841344675416,0.21937303839075087
284,10691_left.jpeg,0.0014995470858859732,0.9866037858022862,0.01189666711182766
285,10693_left.jpeg,0.9838332439838954,0.015337929111193891,0.00082882690491053
286,10699_left.jpeg,0.0030531268445472375,0.23426513318283643,0.7626817399726163
287,10699_right.jpeg,0.000810129091258727,0.27679852394089366,0.7223913469678473
288,10700_left.jpeg,0.9930832285038577,0.006735586684391071,0.0001811848117511867
289,10702_left.jpeg,0.9520180199373589,0.04771456405195919,0.00026741601068179315
290,10702_right.jpeg,0.9860775499647534,0.013881082418074528,4.1367617171956375e-05
291,10703_right.jpeg,0.01853167604616984,0.8319925723791992,0.14947575157463072
292,10707_right.jpeg,0.000680501915561322,0.6976356145836536,0.301683883500785
293,10708_left.jpeg,0.9788147678242407,0.021056517790865908,0.0001287143848933858
294,10708_right.jpeg,0.994179238291759,0.005737799741290688,8.296196695022882e-05
295,10712_left.jpeg,0.9976126310756462,0.0022936793392282387,9.368958512555484e-05
296,10712_right.jpeg,0.9970463611263941,0.0028472555407008135,0.00010638333290517127
297,10713_left.jpeg,1.7845816880529707e-05,0.005594792574428036,0.9943873616086917
298,10714_left.jpeg,0.998268648778324,0.0015059119024934885,0.000225439319182575
299,10714_right.jpeg,0.9890861495717991,0.010774347769816124,0.000139502658384896
300,10718_left.jpeg,0.13602930605246039,0.8188993730267897,0.045071320920749856
301,10721_right.jpeg,0.985960318574457,0.013581921784748775,0.00045775964079429373
302,10724_left.jpeg,0.9843536542525032,0.01478271640362706,0.00086362934386967
303,10725_right.jpeg,0.9370171460525257,0.051589246204313585,0.011393607743160334
304,10733_left.jpeg,0.021072478456003952,0.5937937854277787,0.3851337361162172
305,10735_left.jpeg,6.740933599340059e-05,0.0846445498893563,0.9152880407746504
306,10738_left.jpeg,0.9950994843591305,0.0047309130460835005,0.00016960259478593544
307,10738_right.jpeg,0.9962922587874267,0.003594750026654255,0.00011299118591878586
308,10739_left.jpeg,0.11277215146757456,0.4496765900180236,0.43755125851440185
309,10740_left.jpeg,0.9956789297705805,0.004187609244586329,0.00013346098483300035
310,10740_right.jpeg,0.9909747846066617,0.00850973818844885,0.0005154772048894929
311,10742_left.jpeg,0.23726627161021624,0.18600300271100273,0.5767307256787809
312,10742_right.jpeg,0.9976458546795455,0.0010648998102758562,0.0012892455101786904
313,10747_left.jpeg,0.9958780450515646,0.0036905034935822076,0.00043145145485296515
314,10747_right.jpeg,0.9864082961493202,0.01227924831992949,0.0013124555307501818
315,10749_left.jpeg,0.0001386627275880596,0.17583535793903377,0.8240259793333782
316,10753_right.jpeg,0.9944428977082518,0.00525996687302665,0.00029713541872158965
317,10757_left.jpeg,0.013457505144832002,0.5219807518984656,0.4645617429567023
318,10764_left.jpeg,0.9992424741424335,0.0007320647931928975,2.5461064373712984e-05
319,10764_right.jpeg,0.9615018550756662,0.03029639732027365,0.008201747604060049
320,10765_left.jpeg,0.9974892040831332,0.0024333326215066403,7.746329536014909e-05
321,10765_right.jpeg,0.9968856254407281,0.003006649540348323,0.00010772501892354063
322,10766_left.jpeg,0.9613700784681332,0.038176885722028,0.00045303580983877017
323,10766_right.jpeg,0.9914505688366467,0.008455876885778367,9.355427757496142e-05
324,10768_right.jpeg,0.8655932048713314,0.12987067064437066,0.004536124484298146
325,10774_left.jpeg,0.9899629325308401,0.009379909836364223,0.0006571576327956932
326,10774_right.jpeg,0.9861449247855498,0.01314575279757315,0.0007093224168768613
327,10775_left.jpeg,0.000341657779363461,0.013633721436820907,0.9860246207838157
328,10775_right.jpeg,0.9987775240516725,0.0011962222423815194,2.6253705946017146e-05
329,10776_left.jpeg,8.76216183718793e-05,0.005245386080081468,0.9946669923015468
330,10776_right.jpeg,0.6367538243391889,0.34152733339871527,0.021718842262095847
331,10778_left.jpeg,0.9969443343875407,0.0030014406457234094,5.4224966735950665e-05
332,10778_right.jpeg,0.894562668620467,0.08221418796424984,0.023223143415283063
333,10780_right.jpeg,0.00039985487255519314,0.029661349170008598,0.9699387959574363
334,10784_left.jpeg,2.5158263332276038e-05,0.11290854069815079,0.887066301038517
335,10784_right.jpeg,0.00021885545464252716,0.7459733566652975,0.2538077878800598
336,10788_left.jpeg,1.831786513975382e-08,2.1984759827206395e-08,0.9999999596973751
337,10788_right.jpeg,0.010265123836463119,0.38611181787794735,0.6036230582855894
338,10793_left.jpeg,0.00028529843427399547,0.10397977442914555,0.8957349271365803
339,10795_left.jpeg,0.994289504024115,0.005153862854406887,0.0005566331214782255
340,10795_right.jpeg,0.9921804010334592,0.00681177770793557,0.0010078212586052812
341,1080_left.jpeg,0.9202891936984027,0.07531870531706554,0.004392100984531868
342,1080_right.jpeg,0.9536024865083784,0.04428703318767752,0.0021104803039439022
343,10801_right.jpeg,0.9776779164334286,0.010908934688224747,0.011413148878347048
344,10804_left.jpeg,0.9609445496322234,0.03547067694338127,0.0035847734243951894
345,10804_right.jpeg,0.9957367720747199,0.0041717140106593475,9.151391462084787e-05
346,10805_left.jpeg,4.998931688060721e-05,0.08202421041452448,0.9179258002685945
